epoch,train_loss,val_iou,val_dice,learning_rate,duration_sec
1,0.4349668646362368,0.610903799533844,0.7482756972312927,0.0001,1209.6034185886383
2,0.2281273161743107,0.673531174659729,0.7992532849311829,0.0001,1053.0330879688263
3,0.20187095558073656,0.6796833872795105,0.8040894865989685,0.0001,1040.79155087471
4,0.18595981250195037,0.7160371541976929,0.8308462500572205,0.0001,1042.6013267040253
5,0.17541502793140737,0.7256383299827576,0.837646484375,0.0001,1042.97634267807
6,0.1667963682793099,0.7347874045372009,0.8441470861434937,0.0001,1041.7843372821808
7,0.16088429715648278,0.7387752532958984,0.8468224406242371,0.0001,1046.9416902065277
8,0.15610901679165903,0.7449191808700562,0.8511567711830139,0.0001,1056.6188085079193
9,0.151997492193814,0.7502607703208923,0.8547890782356262,0.0001,1040.9666845798492
10,0.14806096525231352,0.7545324563980103,0.8575965762138367,0.0001,1041.430870771408
11,0.14487303407380872,0.7564166784286499,0.858920693397522,0.0001,1041.211858510971
12,0.14194196144270846,0.7606450915336609,0.8617890477180481,0.0001,1040.6337084770203
13,0.13902727040768798,0.7641209959983826,0.864093005657196,0.0001,1041.1670587062836
14,0.1362878724242303,0.7666372656822205,0.8657352924346924,0.0001,1044.124082326889
15,0.13410143741757663,0.7692923545837402,0.867511510848999,0.0001,1047.1620652675629
16,0.1317640499822984,0.771169900894165,0.8687208294868469,0.0001,1022.3926773071289
17,0.12979242835732516,0.772659420967102,0.8696304559707642,0.0001,1023.736569404602
18,0.12794085904609812,0.7754505276679993,0.8714790344238281,0.0001,1022.8456771373749
19,0.12568498892003813,0.7765897512435913,0.8722403049468994,0.0001,1022.2821578979492
20,0.12413499170881905,0.7766522169113159,0.8722432255744934,0.0001,1023.2278473377228
21,0.12215732282953816,0.7806552052497864,0.8748537302017212,0.0001,1024.03098654747
22,0.12061339579040048,0.779815137386322,0.874290943145752,0.0001,1023.0299160480499
23,0.11908781256151528,0.7830078601837158,0.8763450980186462,0.0001,1022.8394374847412
24,0.11758885639998443,0.7847519516944885,0.8774601817131042,0.0001,1023.205084323883
25,0.11605197081509933,0.7857031226158142,0.8780437111854553,0.0001,1025.1693346500397
26,0.11490645022250513,0.7870280146598816,0.8789017200469971,0.0001,1023.9247817993164
27,0.11329833642630806,0.7876553535461426,0.8792715668678284,0.0001,1022.9271280765533
28,0.1120528941279546,0.7895654439926147,0.8805024027824402,0.0001,1023.3121156692505
29,0.11091397437458834,0.7907981276512146,0.8812580704689026,0.0001,1023.7274007797241
30,0.10946525258762804,0.7916439175605774,0.8817813396453857,0.0001,1023.0663275718689
31,0.10829050629706752,0.7926210165023804,0.8823808431625366,0.0001,1022.7976157665253
32,0.10724641045813925,0.792936384677887,0.8825591802597046,0.0001,1022.9213087558746
33,0.10598734629671198,0.7944267988204956,0.8834865689277649,0.0001,1023.483316898346
34,0.10483818610875578,0.7950232028961182,0.8838670253753662,0.0001,1023.3361356258392
35,0.10384736610677588,0.795954704284668,0.8844588994979858,0.0001,1022.747320652008
36,0.10287987871391378,0.7968698143959045,0.8850038647651672,0.0001,1023.0171897411346
37,0.10202915520510619,0.7976936101913452,0.8854717016220093,0.0001,1023.7469727993011
38,0.10107635260358659,0.798926055431366,0.886276125907898,0.0001,1023.618204832077
39,0.10007365284169592,0.7990872859954834,0.8863415718078613,0.0001,1023.5048322677612
40,0.0993645714846107,0.8002011775970459,0.8870341777801514,0.0001,1023.5209922790527
41,0.09858628727925194,0.8002391457557678,0.887067973613739,0.0001,1023.4990746974945
42,0.09768672929184413,0.8015616536140442,0.8878549337387085,0.0001,1023.8100564479828
43,0.09698756662886365,0.8006755709648132,0.8872938752174377,0.0001,1024.360827445984
44,0.09616424496106178,0.8023225665092468,0.8883118033409119,0.0001,1023.2835214138031
45,0.09529146205380425,0.8028690218925476,0.8886459469795227,0.0001,1023.6585235595703
46,0.09446997847527609,0.8024449348449707,0.8883500695228577,0.0001,1023.3051469326019
47,0.09377400698360894,0.8047330379486084,0.8898002505302429,0.0001,1022.6830344200134
48,0.09321836159780947,0.804948627948761,0.8899089694023132,0.0001,1022.8584706783295
49,0.09250146021166779,0.8049707412719727,0.8898969888687134,0.0001,1023.379056930542
50,0.09167998955862318,0.8061724305152893,0.8906274437904358,0.0001,1030.2968072891235
51,0.09126135866972958,0.8063336610794067,0.8907455205917358,0.0001,1030.3553836345673
52,0.09060697696976079,0.8070813417434692,0.891169548034668,0.0001,1022.885856628418
53,0.08989206139984696,0.8076273798942566,0.8915292620658875,0.0001,1024.7984664440155
54,0.08928118395538776,0.8081506490707397,0.8918391466140747,0.0001,1024.2444758415222
55,0.08866579410491676,0.8087226748466492,0.8921442627906799,0.0001,1023.339038848877
56,0.08836846610046258,0.808378279209137,0.8919274806976318,0.0001,1023.3025953769684
57,0.08757803165451107,0.8097231984138489,0.8927711844444275,0.0001,1023.4679636955261
58,0.08709882363074474,0.8110337853431702,0.8935619592666626,0.0001,1023.2801516056061
59,0.08648287896503819,0.8097874522209167,0.8927793502807617,0.0001,1023.1433217525482
60,0.0860710425402594,0.8114266395568848,0.8938011527061462,0.0001,1023.971905708313
61,0.08533626405852847,0.8109757304191589,0.8934757113456726,0.0001,1023.9057929515839
62,0.0850258260997518,0.812048614025116,0.8941571116447449,0.0001,1023.5233905315399
63,0.08451466528184287,0.8123556971549988,0.8943220973014832,0.0001,1025.3670718669891
64,0.08410344364582163,0.8127663135528564,0.8945727348327637,0.0001,1023.450522184372
65,0.08351043623002946,0.8130974769592285,0.8947874903678894,0.0001,1023.2779905796051
66,0.08303888926315348,0.8131487369537354,0.8947900533676147,0.0001,1023.3133132457733
67,0.08259395031656903,0.8140881061553955,0.8953782320022583,0.0001,1023.2835359573364
68,0.08196963138021038,0.8142443895339966,0.8954654932022095,0.0001,1022.8430252075195
69,0.08173126212718683,0.8152968287467957,0.8960774540901184,0.0001,1022.9696056842804
70,0.08130375514725763,0.8147214651107788,0.8957275152206421,0.0001,1023.5232844352722
71,0.0809077246720857,0.815816342830658,0.8963627815246582,0.0001,1025.0619297027588
72,0.0804643164409377,0.8156343698501587,0.8962708115577698,0.0001,1023.1194376945496
73,0.08017089967002375,0.8160282969474792,0.8964818716049194,0.0001,1023.4549026489258
74,0.0796842545763046,0.8166221976280212,0.8968285322189331,0.0001,1023.4773383140564
75,0.0794855217725536,0.8172875046730042,0.8972517251968384,0.0001,1023.2040340900421
76,0.07904102919978222,0.8175636529922485,0.8973872661590576,0.0001,1023.5059788227081
77,0.0785108712120448,0.8175457119941711,0.8973855376243591,0.0001,1023.0993123054504
78,0.0783119003075099,0.8178452849388123,0.8975476622581482,0.0001,1023.4778180122375
79,0.07777659695720274,0.8185657262802124,0.8979783058166504,0.0001,1023.1863341331482
80,0.07743544255461891,0.8182331323623657,0.897759199142456,0.0001,1023.3440880775452
81,0.0772592476843546,0.8188311457633972,0.8981454372406006,0.0001,1023.4898579120636
82,0.07685929003306066,0.819419264793396,0.8984725475311279,0.0001,1022.7781882286072
83,0.07648255989218081,0.8195878267288208,0.8985947370529175,0.0001,1023.0129024982452
84,0.07609666201207439,0.8196025490760803,0.8985862135887146,0.0001,1023.1558737754822
85,0.07588416887000542,0.8198813199996948,0.8987423181533813,0.0001,1029.2963244915009
86,0.07549217318137179,0.8212071657180786,0.8995494246482849,0.0001,1030.687894821167
87,0.07526099232550068,0.8208063840866089,0.8993163704872131,0.0001,1022.8149075508118
88,0.07506949383476791,0.8209510445594788,0.8993543982505798,0.0001,1024.2125520706177
89,0.07469599117949989,0.8211674094200134,0.8995063304901123,0.0001,1024.788678407669
90,0.07445031266378221,0.8218660354614258,0.8999336957931519,0.0001,1031.832727432251
91,0.07411503983877381,0.8218765258789062,0.8999162912368774,0.0001,1040.824959039688
92,0.07386893166185872,0.8223757147789001,0.9002323746681213,0.0001,1047.285982131958
93,0.0735555066588963,0.822444498538971,0.9002619385719299,0.0001,1045.3722970485687
94,0.07346167582951156,0.8223349452018738,0.9001789093017578,0.0001,1045.5672931671143
95,0.07298562679040256,0.8229551315307617,0.9005476236343384,0.0001,1045.5451941490173
96,0.07272849947932318,0.8227570056915283,0.9004194736480713,0.0001,1055.500040769577
97,0.07256053188181644,0.8234740495681763,0.9008689522743225,0.0001,1045.6773409843445
98,0.07212115760250518,0.8238454461097717,0.9010806679725647,0.0001,1045.8280396461487
99,0.07206213609151883,0.823749303817749,0.9010114073753357,0.0001,1045.7541897296906
100,0.07184159740056134,0.8238174915313721,0.9010454416275024,0.0001,1045.3781478404999
